pitch_location,pitch_category_breaking_pitch,pitch_category_offspeed_pitch,pitch_category_fastballs,pitch_category_other,dec_states,error_in_decision,post_s0,post_s1,post_s2,post_s3,post_s4,post_s5,post_s6,post_s7,post_s8,post_s9,post_s10,post_s11
0.029,0,0,1,0,1,do_nothing,0.0,1.0,7.292776973463558e-115,6.2287467558569205e-223,0.0,8.482522157455559e-297,4.500114996921016e-225,0.0,0.0,7.760139906895484e-178,0.0,0.0
0.1499999999999999,0,0,1,0,1,do_nothing,0.0,1.0,1.1509424612782766e-57,2.2359696193411466e-134,0.0,3.0450205447229746e-208,1.6154325759343818e-136,0.0,0.0,2.7857027671480614e-89,0.0,0.0
0.0509999999999999,0,0,1,0,9,correct,0.0,0.0,2.2819058900743487e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3189999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.001,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.0,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,1.4988179438624663e-260,0.0,0.0,1.1712784168830192e-181,0.0,0.0
0.1099999999999998,0,0,1,0,2,do_nothing,0.0,4.045238104537924e-21,1.0,1.891538466690822e-136,0.0,3.9965668808093335e-210,5.593602692688304e-126,0.0,0.0,2.563753244074711e-69,0.0,0.0
0.0709999999999999,0,0,1,0,9,correct,0.0,0.0,1.2562712945163103e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1799999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.169,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.721,0,0,1,0,1,correct,0.0,1.0,0.0,0.0,0.0,0.0,1.4988179438622957e-260,0.0,0.0,1.1712784168828196e-181,0.0,0.0
0.08,0,0,1,0,2,correct,0.0,4.045238104537924e-21,1.0,1.8915384666909294e-136,0.0,3.996566880809561e-210,5.593602692687986e-126,0.0,0.0,2.5637532440745653e-69,0.0,0.0
0.7709999999999999,0,0,1,0,9,do_nothing,0.0,0.0,1.2562712945162388e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0699999999999998,0,0,1,0,7,incorrect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.252143810741e-311,0.0,0.0
0.0100000000000002,0,0,1,0,10,do_nothing,0.0,0.0,0.0,9.239209287918515e-176,0.0,0.0,7.192750968583154e-207,0.0,0.0,6.612391622738577e-270,1.0,0.0
0.3199999999999998,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0709999999999999,1,0,0,0,0,do_nothing,1.0,0.0,0.0,7.004828844961989e-307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2709999999999999,1,0,0,0,8,do_nothing,0.0,0.0,0.0,2.988195068656946e-210,0.0,3.2382823775627693e-172,1.9487964548180726e-233,0.0,1.0,0.0,0.0,0.0
0.2309999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1200000000000001,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.179,0,0,0,1,8,correct,0.0,0.0,0.0,2.82e-321,4.180716780982104e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28,0,0,1,0,4,correct,0.0,0.0,0.0,9.544495556084938e-230,1.0,8.961270743397332e-259,0.0,0.0,0.0,1.6240259543975647e-291,0.0,0.0
0.0209999999999999,0,0,1,0,4,incorrect,0.0,0.0,0.0,1.6073816910547012e-132,1.0,8.279662180184897e-167,0.0,0.0,0.0,4.95869362453157e-187,0.0,0.0
0.4499999999999999,1,0,0,0,4,do_nothing,0.0,0.0,0.0,5.9839609175152216e-61,1.0,1.0545201917572494e-103,5.655285070818398e-190,0.0,0.0,3.791940776569401e-112,0.0,0.0
0.3900000000000001,1,0,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.8300000000000001,0,0,0,1,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.2199999999999999,1,0,0,0,8,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.27,0,0,0,1,4,do_nothing,0.0,0.0,0.0,2.795305064641916e-270,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1909999999999999,0,0,0,1,4,do_nothing,0.0,0.0,0.0,3.0949923972938387e-134,1.0,5.246123369488781e-207,1.8423069674360624e-249,0.0,0.0,4.761493824025339e-211,0.0,0.0
0.4009999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,5.953638917339773e-61,1.0,6.108606215801469e-104,2.761431461097948e-188,0.0,0.0,6.307452487754448e-111,0.0,0.0
0.0909999999999999,0,0,1,0,9,correct,0.0,0.0,1.0751033783698317e-257,2.262794941827725e-285,2.980585773282185e-265,0.0,5.335244612336831e-275,0.0,0.0,1.0,0.0,0.0
0.099,0,0,1,0,7,do_nothing,0.0,0.0,0.0,7.763419399010256e-187,0.0,0.0,1.0608368467925688e-185,1.0,0.0,1.869860819017954e-210,0.0,0.0
0.069,1,0,0,0,5,do_nothing,1.29096387367987e-307,4.8e-322,0.0,1.6318031909774931e-109,0.0,1.0,2.135250930659569e-77,0.0,0.0,0.0,0.0,2.1578081448135344e-282
0.4500000000000002,1,0,0,0,5,correct,0.0,0.0,0.0,3.6782539064467836e-183,0.0,1.0,2.807421711235553e-171,0.0,0.0,0.0,0.0,0.0
0.359,0,0,1,0,5,correct,0.0,0.0,0.0,1.0775106137967144e-144,0.0,1.0,6.236702688300807e-151,0.0,0.0,0.0,0.0,0.0
0.2600000000000002,0,0,1,0,5,correct,0.0,0.0,0.0,1.8309309931247103e-156,0.0,1.0,9.270306362350906e-148,0.0,0.0,0.0,0.0,0.0
0.1899999999999999,1,0,0,0,5,do_nothing,0.0,0.0,0.0,1.796853537679391e-152,0.0,1.0,3.24642989447086e-139,0.0,0.0,1.816415280366e-312,0.0,0.0
0.1100000000000001,1,0,0,0,5,do_nothing,2.987952710289261e-273,0.0,0.0,1.915261961242399e-112,0.0,1.0,3.704762790494008e-80,0.0,0.0,0.0,0.0,6.603440377317437e-236
0.969,1,0,0,0,5,do_nothing,0.0,0.0,0.0,3.6782539064469926e-183,0.0,1.0,2.807421711235393e-171,0.0,0.0,0.0,0.0,0.0
0.05,0,0,1,0,5,correct,0.0,0.0,0.0,3.6378577157783903e-178,0.0,1.0,2.613864485429098e-162,0.0,0.0,0.0,0.0,0.0
0.251,1,0,0,0,5,do_nothing,0.0,0.0,0.0,1.8309309931248144e-156,0.0,1.0,9.270306362350381e-148,0.0,0.0,2.6666364024e-314,0.0,0.0
0.04,0,0,1,0,5,do_nothing,3.044619446460261e-277,0.0,0.0,1.9152619612422902e-112,0.0,1.0,3.704762790494218e-80,0.0,0.0,0.0,0.0,1.885637987979264e-244
0.4609999999999999,1,0,0,0,5,correct,0.0,0.0,0.0,3.6782539064467836e-183,0.0,1.0,2.807421711235553e-171,0.0,0.0,0.0,0.0,0.0
0.3699999999999996,1,0,0,0,5,do_nothing,0.0,0.0,0.0,3.018401095774192e-142,0.0,1.0,2.754135218870372e-150,0.0,0.0,1.6588700378491257e-203,0.0,0.0
0.04,0,0,1,0,3,do_nothing,6.097883195516842e-181,0.0,1.6058519902561025e-186,1.0,0.0,1.5168567769902833e-74,2.631484586435567e-182,2.8771244048184997e-307,0.0,8.478571408593943e-101,0.0,9.013171279458931e-254
0.4199999999999999,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.581,0,1,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.251,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.1099999999999998,0,0,1,0,4,incorrect,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1200000000000001,0,0,1,0,4,do_nothing,0.0,0.0,0.0,1.8614637866781078e-194,1.0,3.155248032689816e-267,1.10804398318585e-309,0.0,0.0,2.8637706288601757e-271,0.0,0.0
0.2200000000000002,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.580778826234759e-121,1.0,6.310207614206397e-164,3.38410048411846e-250,0.0,0.0,2.2690825408522326e-172,0.0,0.0
0.3209999999999999,0,1,0,0,4,do_nothing,0.0,0.0,0.0,5.983960917515563e-61,1.0,1.0545201917574292e-103,5.655285070818076e-190,0.0,0.0,3.7919407765696165e-112,0.0,0.0
0.5390000000000001,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0499999999999998,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.131,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2309999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,1.0883348176589507e-277,1.0,1.7159898850362888e-285,0.0,0.0,0.0,0.0,0.0,0.0
0.5209999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.856128610421661e-143,1.0,1.4711987929847704e-177,0.0,0.0,0.0,8.811016580665868e-198,0.0,0.0
0.2009999999999999,0,1,0,0,4,do_nothing,0.0,0.0,0.0,1.0632796227102637e-71,1.0,1.281965994987201e-105,1.5640308455788407e-270,0.0,0.0,1.3192737596966676e-125,0.0,0.0
0.3009999999999999,0,0,1,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,3.2586639756955645e-182,0.0,0.0,0.0,0.0,0.0
0.2200000000000002,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.119,1,0,0,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.03,1,0,0,0,8,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.2200000000000002,0,0,1,0,4,correct,0.0,0.0,0.0,4.2844442931804817e-241,1.0,4.022639548689024e-270,0.0,0.0,0.0,7.290116791829443e-303,0.0,0.0
0.1399999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,7.215402084619946e-144,1.0,3.7166711607659314e-178,0.0,0.0,0.0,2.2259161289789253e-198,0.0,0.0
0.26,1,0,0,0,4,do_nothing,0.0,0.0,0.0,2.6861500487910097e-72,1.0,1.3836424225216837e-106,1.467210778056256e-272,0.0,0.0,8.286641060801943e-127,0.0,0.0
0.1709999999999999,1,0,0,0,3,correct,1.073240779232521e-245,0.0,0.0,1.0,7.324529369105418e-160,7.932062082040356e-212,6.5238e-319,0.0,3.7556197142215055e-253,2.8946775853793435e-235,0.0,0.0
0.55,1,0,0,0,0,do_nothing,1.0,0.0,0.0,1.9777197283167103e-135,0.0,2.8044557034592494e-169,0.0,0.0,0.0,1.5793158981707311e-176,0.0,0.0
0.0299999999999998,0,0,1,0,9,do_nothing,1.1790815981142796e-237,0.0,1.0682343335037174e-124,1.8641604570991507e-100,3.975271536116408e-193,7.696748820155646e-161,6.498287050783482e-92,9.247231185848856e-225,7.815996619163736e-99,1.0,0.0,0.0
0.2199999999999999,0,0,1,0,9,correct,0.0,0.0,1.342536387019268e-244,1.1366969495167363e-237,3.872158486e-314,0.0,1.6989801707616e-227,6.350185217438901e-185,0.0,1.0,0.0,5.82639198e-315
0.1509999999999999,0,0,1,0,7,do_nothing,0.0,0.0,0.0,1.9785739126261918e-202,0.0,0.0,5.782987771667405e-205,1.0,0.0,1.084535280741981e-136,0.0,0.0
0.5190000000000001,0,0,1,0,9,correct,0.0,0.0,1.940330340519655e-240,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0,0,0,1,0,7,incorrect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1509999999999999,0,0,1,0,10,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.711,0,0,1,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,3.84538378758294e-266,0.0,0.0,6.374292232110268e-197,0.0,0.0
0.5999999999999999,1,0,0,0,2,correct,0.0,5.142257160134938e-10,0.9999999994857944,2.9590257159136125e-110,0.0,7.211738348997039e-279,9.264269159342928e-132,0.0,0.0,3.5272061772628644e-78,0.0,0.0
0.1099999999999998,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5700000000000001,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.159,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,1.2339616625029864e-306,0.0,0.0,1.0,0.0,0.0,0.0
0.05,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.8105245460159364e-135,1.0,6.008097390204879e-143,0.0,0.0,0.0,6.412039854179831e-273,0.0,0.0
0.09,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.131,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4499999999999997,0,0,1,0,8,do_nothing,0.0,0.0,0.0,0.0,4.180716780981867e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.31,0,0,1,0,4,do_nothing,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.677617649243392e-82,0.0,0.0,0.0
0.251,0,1,0,0,4,correct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0634887824201486e-80,0.0,0.0,0.0
0.1809999999999999,0,1,0,0,4,correct,0.0,0.0,0.0,1.4576742072291985e-289,1.0,1.15575e-318,0.0,0.0,0.0,0.0,0.0,0.0
0.1599999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,9.618509218800313e-193,1.0,4.954517489646094e-227,0.0,0.0,0.0,2.9672628851132194e-247,0.0,0.0
0.1089999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.580778826234759e-121,1.0,6.310207614206397e-164,3.38410048411846e-250,0.0,0.0,2.2690825408524903e-172,0.0,0.0
0.1200000000000001,0,0,1,0,4,correct,0.0,0.0,0.0,5.983960917515563e-61,1.0,1.0545201917574292e-103,5.655285070818719e-190,0.0,0.0,3.7919407765696165e-112,0.0,0.0
0.0,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5009999999999999,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3700000000000001,0,0,1,0,8,do_nothing,0.0,0.0,0.0,1.7743647767198968e-307,0.0,1.9228644903701007e-269,0.0,0.0,1.0,0.0,0.0,0.0
0.1,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.937914814634535e-98,1.0,5.575073296696763e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917072253e-159,0.0,0.0
0.2909999999999999,0,0,1,0,3,do_nothing,1.127593416896274e-136,0.0,2.6378963423536315e-198,1.0,3.722384540097359e-25,2.335150336135504e-77,1.6189022643273418e-182,3.660956988785625e-262,1.8763409381007187e-118,2.4470010250553366e-99,0.0,0.0
0.8299999999999998,0,0,1,0,9,correct,0.0,0.0,4.869282176305149e-262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.0409999999999999,0,0,1,0,7,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.251,0,0,1,0,10,correct,0.0,0.0,0.0,2.6134323257317957e-294,0.0,0.0,8.3365167464e-314,0.0,0.0,0.0,1.0,0.0
0.1199999999999998,1,0,0,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,1.090206694570654e-188,0.0,0.0,1.80717880151182e-119,0.0,0.0
0.3800000000000003,0,0,1,0,9,correct,0.0,0.0,2.2819058900743487e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.3599999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.011,0,0,1,0,10,do_nothing,0.0,0.0,0.0,6.129843101774409e-265,0.0,0.0,1.9553419909832766e-284,0.0,0.0,0.0,1.0,0.0
0.3500000000000001,0,0,1,0,1,do_nothing,0.0,1.0,5.94468357579522e-184,3.9997756112107197e-135,0.0,0.0,2.0989474580986216e-137,0.0,0.0,4.238763866600985e-90,6e-323,0.0
0.2009999999999999,0,0,1,0,9,do_nothing,4.241280785170255e-236,1.6599488782803552e-32,6.005668576216063e-08,1.2557079053609588e-100,0.0,2.7758470137310497e-161,7.006402926189409e-92,1.9861234093389634e-138,0.0,0.999999939943338,8.487204165413459e-144,1.200563163111913e-224
0.5700000000000003,0,0,1,0,3,do_nothing,2.5368265818938093e-139,5.54581656209238e-68,1.841815148230198e-68,1.0,0.0,5.645472000715072e-85,1.4457101834072678e-182,1.7343879667381672e-104,3.8274737303947844e-272,2.434601611769938e-99,2.3994209599663133e-244,2.292912461013502e-195
0.1799999999999999,0,0,1,0,3,correct,1.1050074217245239e-167,1.0134430090487985e-231,1.978181764927801e-256,1.0,0.0,2.961776116823452e-205,0.0,0.0,1.2521864991313869e-303,7.965118460283558e-229,0.0,0.0
0.2100000000000002,1,0,0,0,0,do_nothing,1.0,0.0,0.0,5.4696941637459504e-129,0.0,4.5940895275587965e-154,0.0,0.0,0.0,3.0458256973863983e-180,0.0,0.0
0.06,0,0,1,0,3,incorrect,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.139,0,1,0,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4899999999999997,0,0,1,0,8,do_nothing,0.0,0.0,0.0,1.7743647767198968e-307,0.0,1.9228644903701007e-269,0.0,0.0,1.0,0.0,0.0,0.0
0.159,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.937914814634873e-98,1.0,5.5750732966964445e-127,2.1721030057403694e-247,0.0,0.0,1.0103548917071678e-159,0.0,0.0
0.1909999999999999,1,0,0,0,3,do_nothing,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5699999999999998,0,0,1,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.589,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,4.180716780982104e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04,0,0,1,0,4,correct,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0509999999999999,0,0,1,0,4,incorrect,0.0,0.0,0.0,3.42672304713e-313,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.631,0,0,1,0,4,do_nothing,0.0,0.0,0.0,1.2757005323238151e-241,1.0,2.2480961833050247e-284,0.0,0.0,0.0,8.083911198437e-293,0.0,0.0
0.2209999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,2.131866417425749e-181,1.0,3.75686976284351e-224,2.0147712342438e-310,0.0,0.0,1.350929812187637e-232,0.0,0.0
0.27,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.5626342598360868e-121,1.0,6.2782324527669174e-164,3.3669525286275025e-250,0.0,0.0,2.2575846179632467e-172,0.0,0.0
0.3409999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.953638917339434e-61,1.0,6.108606215801122e-104,2.7614314610984188e-188,0.0,0.0,6.307452487754089e-111,0.0,0.0
0.159,0,0,1,0,9,correct,0.0,0.0,1.0751033783699537e-257,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.351,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.05,0,0,1,0,10,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.07,1,0,0,0,1,do_nothing,0.0,1.0,0.0,0.0,0.0,0.0,2.3857854907767103e-308,0.0,0.0,4.3103072883691246e-247,0.0,0.0
0.8109999999999999,0,0,1,0,2,correct,0.0,9.226907773532628e-10,0.9999999990773176,2.475458479772512e-233,0.0,0.0,7.69069598898819e-251,0.0,0.0,4.933298616754157e-200,0.0,0.0
0.1089999999999999,0,0,1,0,2,do_nothing,0.0,1.236191753541973e-104,1.0,4.867719017272343e-172,0.0,1.5973694047136863e-219,8.714695993765296e-177,0.0,0.0,1.9757344149689416e-122,0.0,0.0
0.5609999999999999,0,0,1,0,2,do_nothing,0.0,9.118034090513481e-200,1.0,3.463069591141578e-111,0.0,1.1364257858987616e-158,6.199946746943189e-116,0.0,0.0,1.4056082013806156e-61,0.0,0.0
0.4309999999999999,1,0,0,0,9,correct,0.0,0.0,1.2562712945161674e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.6500000000000001,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.3699999999999996,0,0,1,0,10,do_nothing,0.0,0.0,0.0,6.129843469912345e-265,0.0,0.0,1.9553421084143747e-284,0.0,0.0,0.0,1.0,0.0
0.0809999999999999,1,0,0,0,1,do_nothing,0.0,1.0,5.944683736262135e-184,3.99977585142436e-135,0.0,0.0,2.0989475841544068e-137,0.0,0.0,4.2387641211670095e-90,6e-323,0.0
0.31,0,0,1,0,9,correct,0.0,0.0,2.281905890074089e-120,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.8899999999999999,1,0,0,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.55933365192884e-308,0.0,0.0
0.3009999999999999,0,0,1,0,10,do_nothing,0.0,0.0,0.0,1.4461393214360648e-175,0.0,0.0,4.613000517414785e-195,0.0,0.0,1.2007621737488328e-270,1.0,0.0
0.019,1,0,0,0,9,incorrect,0.0,8.687978950510422e-248,7.745837779481163e-246,5.039326e-318,0.0,0.0,1.0023241247880716e-307,0.0,0.0,1.0,5.843718447212601e-271,0.0
0.641,1,0,0,0,7,do_nothing,0.0,0.0,5.1746874e-317,8.080880950768596e-272,0.0,0.0,8.543092417390176e-271,1.0,0.0,5.7071257309401866e-217,0.0,0.0
0.2009999999999999,0,0,1,0,10,do_nothing,0.0,1.0455901880160623e-90,8.541301874761165e-183,4.7047496719494974e-148,0.0,3.918e-320,9.678657087510433e-142,0.0,0.0,6.614001090966614e-84,1.0,0.0
0.4009999999999999,0,1,0,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1509999999999999,0,1,0,0,0,do_nothing,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1800000000000001,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,4.180716780981867e-115,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.24,0,0,1,0,4,correct,0.0,0.0,0.0,5.711388838500999e-290,1.0,5.3624e-319,0.0,0.0,0.0,0.0,0.0,0.0
0.1509999999999999,0,0,1,0,4,correct,0.0,0.0,0.0,9.618509218799766e-193,1.0,4.954517489645531e-227,0.0,0.0,0.0,2.967262885112882e-247,0.0,0.0
0.5290000000000001,0,1,0,0,4,do_nothing,0.0,0.0,0.0,3.5807788262345547e-121,1.0,6.310207614206756e-164,3.38410048411846e-250,0.0,0.0,2.26908254085262e-172,0.0,0.0
0.6709999999999999,0,0,1,0,4,do_nothing,0.0,0.0,0.0,5.9839609175152216e-61,1.0,1.0545201917573693e-103,5.655285070818398e-190,0.0,0.0,3.791940776569401e-112,0.0,0.0
0.131,0,0,1,0,3,correct,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.28,0,0,1,0,0,correct,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.51,0,0,1,0,8,correct,0.0,0.0,0.0,0.0,0.0,1.233961662502846e-306,0.0,0.0,1.0,0.0,0.0,0.0
0.141,0,0,1,0,4,do_nothing,0.0,0.0,0.0,3.810524546016369e-135,1.0,6.008097390204196e-143,0.0,0.0,0.0,6.41203985418056e-273,0.0,0.0
0.251,0,0,1,0,3,do_nothing,7.698159673936628e-174,0.0,1.1169560062372042e-199,1.0,3.703522427487708e-25,4.010710905327087e-77,3.298637613772301e-184,0.0,1.8989645804958414e-118,1.4636439855121656e-100,0.0,0.0
0.6699999999999999,0,0,1,0,3,do_nothing,1.898972033275197e-39,0.0,1.1886833650432314e-202,1.0,1.3785934627985654e-49,3.1527001673575353e-77,5.9956408438469436e-207,5.303421324363239e-203,6.949070745869335e-143,2.4346015514402856e-99,0.0,2.608551092416981e-286
0.2299999999999999,0,0,1,0,9,correct,0.0,0.0,4.869282176304042e-262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1299999999999999,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.099,0,0,1,0,10,incorrect,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
1.88,1,0,0,0,1,correct,0.0,1.0,3.272762282412106e-184,9.987194805258338e-213,0.0,0.0,5.240943289738055e-215,0.0,0.0,1.0583933846332729e-167,0.0,0.0
0.2200000000000002,1,0,0,0,2,do_nothing,0.0,5.079744905459035e-10,0.9999999994920472,1.2529307306685221e-111,0.0,1.777918176931598e-280,1.925198478705541e-131,0.0,0.0,2.4969386226235154e-78,0.0,0.0
0.1399999999999999,0,1,0,0,9,do_nothing,7.469751891996305e-214,1.1766509783598387e-41,4.6705715972153524e-08,7.419557940677271e-102,0.0,6.188044305380331e-163,1.473309905592547e-91,1.4620107811880731e-126,0.0,0.9999999532942648,5.117434762881282e-153,1.5915952444305495e-218
0.1089999999999999,0,0,1,0,9,correct,0.0,0.0,5.867505026564173e-128,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.1100000000000001,0,0,1,0,7,correct,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.1109999999999999,0,0,1,0,10,do_nothing,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
0.2209999999999999,0,0,1,0,1,do_nothing,0.0,1.0,2.0737374991049005e-241,3.930078960579093e-301,0.0,0.0,2.0623730044828075e-303,0.0,0.0,4.164902812121778e-256,4e-322,0.0
0.71,0,0,1,0,1,correct,0.0,1.0,6.336352350416188e-58,7.886725853511291e-212,0.0,1.0740415275240427e-285,5.697963760787413e-214,0.0,0.0,9.825748008301781e-167,0.0,0.0
